id_linea,id_orden,fecha_orden,pais,canal,segmento_cliente,rating_cliente,categoria,subcategoria,marca,proveedor,vendedor,metodo_pago,promocion,prioridad_envio,cantidad,precio_unitario,descuento_pct,costo_unitario,tipo_cambio_gtq,venta_neta_gtq,margen_gtq,dias_entrega,entrega_tardia,stock_disponible,dias_reposicion_proveedor,devuelto
ORD-2024-001132-02,ORD-2024-001132,2024-12-23,Guatemala,distribuidor,Minorista,,Deportes,Natación,Speedo,SportMax,Diego Castillo,Efectivo,Bundle,Normal,20.0,382.18,0.17,230.42,1.0049,6375.2745,1705.5243,8.0,1,69,30,1
ORD-2025-001133-01,ORD-2025-001133,2025-10-13,Guatemala,online ,Mayorista,,Hogar,Electrodomésticos,Ninja,CasaPlus,María García,Tarjeta,Descuento volumen,Normal,10.0,840.73,0.08,553.11,0.9949,7695.2689,2113.9695,2.0,0,224,7,0
ORD-2025-001133-02,ORD-2025-001133,2025-10-13,Guatemala,online ,Mayorista,,Oficina,Mobiliario,ErgoPro,OficinaTotal,María García,Tarjeta,Descuento volumen,Normal,15.0,1666.38,0.15,1072.9,0.9949,21137.9886,4936.7784,2.0,0,47,14,0
ORD-2025-001133-03,ORD-2025-001133,2025-10-13,Guatemala,online ,Mayorista,,Oficina,Papelería,OfficeLab,Distribuciones Norte,María García,Tarjeta,Descuento volumen,Normal,12.0,164.9,0.05,95.27,0.9949,1870.2727,677.5269,2.0,0,233,21,0
ORD-2025-001133-04,ORD-2025-001133,2025-10-13,Guatemala,online ,Mayorista,,oficina,Herramientas,OfficeLab,OficinaTotal,María García,Tarjeta,Descuento volumen,Normal,6.0,528.96,0.2,318.28,0.9949,2526.0591,558.704,2.0,0,84,21,0
ORD-2025-001133-05,ORD-2025-001133,2025-10-13,Guatemala,online ,Mayorista,,Belleza, Skincare ,Banana Boat,BeautyCorp,María García,Tarjeta,Descuento volumen,Normal,6.0,158.23,0.13,93.59,0.9949,821.7482,162.0002,2.0,0,233,14,0
ORD-2024-001134-01,ORD-2024-001134,2025-12-08,El Salvador,B2B,Corporativo,,Oficina,Mobiliario,ErgoPro,OficinaTotal,Diego Castillo,Efectivo,Bundle,Normal,24.0,207.78,0.14,136.93,7.907,33909.7957,7743.0025,1.0,0,21,3,0
ORD-2025-001135-01,ORD-2025-001135,2024-04-13,Honduras,E-commerce,Mayorista,,Tecnología,Accesorios,Logitech,GlobalTech,Diego Castillo,Crédito 30 días,Lanzamiento,Normal,15.0,1769.87,0.03,1063.3,0.3168,8158.1096,3006.4315,9.0,0,126,30,0
ORD-2025-001135-02,ORD-2025-001135,2024-04-13,Honduras,E-commerce,Mayorista,,Alimentos,Despensa,Kellogg's,Distribuciones Norte,Diego Castillo,Crédito 30 días,Lanzamiento,Normal,24.0,246.91,0.23,148.57,0.3168,1445.5257,279.3089,9.0,0,85,5,0
ORD-2025-001135-03,ORD-2025-001135,2024-04-13,Honduras,E-commerce,Mayorista,,Oficina,Mobiliario,FlexDesk,OficinaTotal,Diego Castillo,Crédito 30 días,Lanzamiento,Normal,3.0,8672.47,0.16,6101.51,0.3168,6923.545,1017.0688,9.0,0,142,30,0
ORD-2024-001136-01,ORD-2024-001136,2024-05-03,Guatemala,Ecommerce,Minorista,4.0,Deportes,Calzado,Nike,SportMax,María García,PayPal,Lanzamiento,Normal,2.0,966.36,0.03,633.03,0.9935,1862.5526,537.1739,6.0,1,135,5,0
ORD-2025-001137-01,ORD-2025-001137,2024-12-19,Guatemala,Ecommerce,Corporativo,,Deportes,Calzado,Nike,SportMax,Luis Torres,Transferencia,Descuento volumen,Express,4.0,954.32,0.11,621.44,0.9895,3361.7067,868.4933,4.0,0,189,21,0
ORD-2025-001139-01,ORD-2025-001139,2024-03-24,El Salvador,online ,Mayorista,2.0,Deportes,Wearables,Garmin,SportMax,Luis Torres,PayPal,Sin promo,Normal,4.0,400.11,0.08,275.63,7.788,11467.0886,2818.8261,11.0,1,120,21,0
ORD-2025-001139-02,ORD-2025-001139,2024-03-24,El Salvador,online ,Mayorista,2.0,Tecnología,Accesorios,Logitech,GlobalTech,Luis Torres,PayPal,Sin promo,Normal,4.0,68.89,0.08,43.38,7.788,1974.3764,588.7354,11.0,1,30,10,0
ORD-2024-001140-01,ORD-2024-001140,2024-04-14,Guatemala,Mayorista,Minorista,2.0,Tecnología,Accesorios,Redragon,GlobalTech,Sofía Herrera,Efectivo,Descuento volumen,Express,3.0,484.58,0.13,284.01,0.9895,1251.4739,329.8536,10.0,0,47,30,0
ORD-2025-001141-01,ORD-2025-001141,2025-09-23,El Salvador,E-commerce,Minorista,2.0,Hogar,Limpieza,Samsung,CasaPlus,Diego Castillo,Efectivo,Cyberweek,Express,2.0,217.22,0.08,154.14,7.9076,3160.5475,667.2812,3.0,0,80,5,0
ORD-2025-001141-02,ORD-2025-001141,2025-09-23,El Salvador,E-commerce,Minorista,2.0,Alimentos,Bebidas,Antigua Beans,AgroExport,Diego Castillo,Efectivo,Cyberweek,Express,3.0,16.59,0.03,10.53,7.9076,381.7544,19.5863,3.0,0,51,5,0
ORD-2025-001141-03,ORD-2025-001141,2025-09-23,El Salvador,E-commerce,Minorista,2.0,Deportes,Natación,Speedo,SportMax,Diego Castillo,Efectivo,Cyberweek,Express,8.0,49.11,0.05,28.78,7.9076,2951.401,1014.5925,3.0,0,42,3,0
ORD-2025-001141-04,ORD-2025-001141,2025-09-23,El Salvador,E-commerce,Minorista,2.0,Alimentos,Snacks,Lindt,Importadora Sur,Diego Castillo,Efectivo,Cyberweek,Express,5.0,19.02,0.23,11.03,7.9076,579.0498,56.7528,3.0,0,150,30,0
ORD-2024-001142-01,ORD-2024-001142,2025-12-21,Guatemala,distribuidor,Minorista,1.0,Deportes,FITNESS,FitPro,SportMax,Valeria Ramos,PayPal,Cyberweek,Normal,6.0,1347.29,0.17,854.02,0.9899,6641.7382,1534.8837,16.0,1,224,5,0
ORD-2024-001142-02,ORD-2024-001142,2025-12-21,Guatemala,distribuidor,Minorista,1.0,Tecnología,Monitores,Dell,TecnoMundo,Valeria Ramos,PayPal,Cyberweek,Normal,10.0,1514.85,0.13,1011.7,0.9899,13046.0851,2927.0403,16.0,1,70,5,0
ORD-2024-001142-03,ORD-2024-001142,2025-12-21,Guatemala,distribuidor,Minorista,1.0,oficina,Herramientas,OfficeLab,OficinaTotal,Valeria Ramos,PayPal,Cyberweek,Normal,10.0,521.3,0.25,310.02,0.9899,3870.2615,661.5304,16.0,1,82,10,0
ORD-2025-001143-01,ORD-2025-001143,2024-08-26,Guatemala,Online,Corporativo,4.0,Deportes,Wearables,Garmin,SportMax,Ana López,Efectivo,Lanzamiento,Normal,24.0,3174.4,0.19,2176.98,0.9899,61087.0616,9291.8211,8.0,1,75,10,0
ORD-2024-001144-01,ORD-2024-001144,2024-04-03,Costa Rica,B2B,Minorista,3.0,Hogar,Electrodomésticos,Oster,CasaPlus,Carlos Méndez,Efectivo,Sin promo,Programado,6.0,44870.52,0.0,29896.91,0.0151,4065.2691,1293.8515,6.0,1,235,21,0
ORD-2025-001145-01,ORD-2025-001145,2024-04-21,Honduras,B2B,Minorista,,Deportes,Natación,Speedo,SportMax,José Pérez,PayPal,Bundle,Express,6.0,1237.59,0.05,721.31,0.3105,2190.3487,740.7142,7.0,1,142,30,0
ORD-2024-001146-01,ORD-2024-001146,2024-12-15,Guatemala,E-commerce,Mayorista,4.0,Tecnología,Laptops,Lenovo,TecnoMundo,José Pérez,Efectivo,Cyberweek,Programado,50.0,5996.42,0.28,4487.12,0.9963,215072.3969,-8636.566,11.0,1,215,3,0
ORD-2024-001146-02,ORD-2024-001146,2024-12-15,Guatemala,E-commerce,Mayorista,4.0,Belleza, Skincare ,Banana Boat,BeautyCorp,José Pérez,Efectivo,Cyberweek,Programado,4.0,156.34,0.11,93.46,0.9963,554.5111,63.4448,11.0,1,56,10,0
ORD-2024-001146-03,ORD-2024-001146,2024-12-15,Guatemala,E-commerce,Mayorista,4.0,Belleza,Skincare,Nivea,BeautyCorp,José Pérez,Efectivo,Cyberweek,Programado,8.0,120.3,0.1,72.66,0.9963,862.9552,161.6995,11.0,1,131,10,0
ORD-2025-001147-01,ORD-2025-001147,2024-12-14,Guatemala,tienda fisica,Minorista,1.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,Ana López,Tarjeta,Cyberweek,Normal,13.0,2768.96,0.06,2005.32,0.9909,33528.7773,7651.1067,2.0,0,146,21,1
ORD-2024-001148-01,ORD-2024-001148,2024-12-20,Guatemala,online ,Corporativo,2.0,Hogar,CLIMATIZACIÓN,Xiaomi,GlobalTech,,Crédito 30 días,Lanzamiento,Express,25.0,1251.05,0.26,872.46,1.0018,23186.085,1149.7508,4.0,0,157,5,0
ORD-2024-001148-02,ORD-2024-001148,2024-12-20,Guatemala,online ,Corporativo,2.0,Oficina,Mobiliario,ErgoPro,OficinaTotal,,Crédito 30 días,Lanzamiento,Express,4.0,1655.86,0.17,1055.71,1.0018,5507.3506,1207.8554,4.0,0,79,10,0
ORD-2024-001148-03,ORD-2024-001148,2024-12-20,Guatemala,online ,Corporativo,2.0,Alimentos,Despensa,Borges,AgroExport,,Crédito 30 días,Lanzamiento,Express,3.0,89.98,0.06,55.57,1.0018,254.2003,42.4499,4.0,0,48,30,0
ORD-2025-001149-01,ORD-2025-001149,2025-12-05,Guatemala,RETAIL,Minorista,,Tecnología,Accesorios,Redragon,GlobalTech,,PayPal,Sin promo,Express,1.0,498.53,0.05,283.68,0.9899,468.8201,136.4315,2.0,0,202,7,0
ORD-2024-001150-01,ORD-2024-001150,2024-01-27,El Salvador, retail,Corporativo,1.0,Deportes,CICLISMO,Giant,Importadora Sur,Carlos Méndez,Tarjeta,Sin promo,Express,3.0,543.66,0.1,403.7,7.9076,11607.4237,1926.8607,4.0,1,25,21,0
ORD-2025-001151-01,ORD-2025-001151,2024-01-08,Guatemala,b2b ,Mayorista,2.0,Hogar,Cocina,Tramontina,Distribuciones Norte,Valeria Ramos,Tarjeta,Sin promo,Normal,45.0,444.12,0.14,265.42,0.9931,17068.8506,4993.5789,7.0,0,177,7,1
ORD-2024-001152-01,ORD-2024-001152,2025-10-22,Guatemala, retail,Minorista,1.0,Belleza,Fragancias,Armani,Importadora Sur,Sofía Herrera,Crédito 60 días,Bundle,Programado,1.0,859.05,0.2,601.64,1.0079,692.6692,8.5571,7.0,1,215,10,1
ORD-2025-001153-01,ORD-2025-001153,2025-10-17,Costa Rica,RETAIL,Mayorista,2.0,Deportes,CICLISMO,Giant,Importadora Sur,Valeria Ramos,PayPal,Sin promo,Normal,2.0,276492.91,0.0,212115.91,0.0148,8184.1901,1838.6691,7.0,0,182,5,0
ORD-2025-001153-02,ORD-2025-001153,2025-10-17,Costa Rica,RETAIL,Mayorista,2.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,Valeria Ramos,PayPal,Sin promo,Normal,40.0,192146.02,0.21,136197.82,0.0148,89862.8506,9095.2746,7.0,0,187,10,0
ORD-2025-001153-03,ORD-2025-001153,2025-10-17,Costa Rica,RETAIL,Mayorista,2.0,Deportes,Calzado,Nike,SportMax,Valeria Ramos,PayPal,Sin promo,Normal,8.0,62889.92,0.08,40561.03,0.0148,6850.4732,1969.9007,7.0,0,71,3,0
ORD-2024-001154-01,ORD-2024-001154,2024-06-23,el salvador,B2B,Mayorista,1.0,Alimentos,Despensa,Kellogg's,Distribuciones Norte,Valeria Ramos,Crédito 60 días,2x1,Normal,3.0,9.87,0.16,6.0,7.7328,192.3333,13.7056,,0,20,7,0
ORD-2024-001154-02,ORD-2024-001154,2024-06-23,El Salvador,B2B,Mayorista,1.0,Oficina,Mobiliario,ErgoPro,OficinaTotal,Valeria Ramos,Crédito 60 días,2x1,Normal,3.0,211.93,0.2,138.77,7.7328,3933.1495,670.1399,,0,204,30,0
ORD-2024-001154-03,ORD-2024-001154,2024-06-23,El Salvador,B2B,Mayorista,1.0,Tecnología,Accesorios,Redragon,GlobalTech,Valeria Ramos,Crédito 60 días,2x1,Normal,12.0,61.93,0.2,37.43,7.7328,4597.3661,1053.8105,,0,219,30,0
ORD-2024-001154-04,ORD-2024-001154,2024-06-23,El Salvador,B2B,Mayorista,1.0,Belleza,Cuidado personal,Rexona,Distribuciones Norte,Valeria Ramos,Crédito 60 días,2x1,Normal,4.0,9.31,0.18,5.83,7.7328,236.135,-54.1543,,0,18,3,0
ORD-2025-001155-01,ORD-2025-001155,2025-12-20,Costa Rica,Empresa,Corporativo,,Belleza,Skincare,Nivea,BeautyCorp,Carlos Méndez,Efectivo,Sin promo,Normal,9.0,7821.58,0.05,4882.48,0.0148,989.7427,241.7273,,0,36,7,0
ORD-2025-001155-02,ORD-2025-001155,2025-12-20,Costa Rica,Empresa,Corporativo,,Deportes,CICLISMO,Giant,Importadora Sur,Carlos Méndez,Efectivo,Sin promo,Normal,25.0,278270.23,0.08,210332.58,0.0148,94723.1863,16711.8084,,0,60,10,0
ORD-2025-001155-03,ORD-2025-001155,2025-12-20,Costa Rica,Empresa,Corporativo,,Belleza,Cuidado personal,Rexona,Distribuciones Norte,Carlos Méndez,Efectivo,Sin promo,Normal,70.0,5160.3,0.18,3021.88,0.0148,4383.7781,982.1227,,0,244,14,0
ORD-2024-001156-01,ORD-2024-001156,2025-09-07,El Salvador,tienda fisica,Minorista,4.0,Tecnología,Monitores,Dell,TecnoMundo,,Crédito 60 días,Sin promo,Normal,7.0,189.48,0.0,126.3,7.8882,10462.593,3378.9894,,0,63,5,0
ORD-2025-001157-01,ORD-2025-001157,2025-07-09,Guatemala,distribuidor,Premium,3.0,Oficina,Papelería,OfficeLab,Distribuciones Norte,,Crédito 30 días,Bundle,Programado,4.0,163.47,0.05,95.96,0.9966,619.074,114.7645,3.0,1,0,7,0
ORD-2024-001158-01,ORD-2024-001158,2025-07-29,El Salvador,Web,Minorista,4.0,Hogar,Cocina,Tramontina,Distribuciones Norte,José Pérez,Efectivo,Sin promo,Normal,1.0,54.99,0.03,33.03,7.8636,419.4468,80.5256,5.0,1,166,30,0
ORD-2025-001159-01,ORD-2025-001159,2025-10-19,El Salvador,Marketplace,Minorista,4.0,Tecnología,Monitores,Dell,TecnoMundo,Luis Torres,Tarjeta,Descuento volumen,Normal,1.0,188.73,0.28,133.91,7.7464,1052.6242,-9.6396,-1.0,0,185,21,0
ORD-2025-001159-02,ORD-2025-001159,2025-10-19,El Salvador,Marketplace,Minorista,4.0,Belleza,Skincare,Nivea,BeautyCorp,Luis Torres,Tarjeta,Descuento volumen,Normal,3.0,15.15,0.11,8.96,7.7464,313.3458,74.2144,-1.0,0,88,3,0
ORD-2024-001160-01,ORD-2024-001160,2024-09-28,Guatemala,Mayorista,Corporativo,1.0,Alimentos,Snacks,Lindt,Importadora Sur,Sofía Herrera,Crédito 60 días,Sin promo,Normal,6.0,143.74,0.08,85.52,1.0088,800.4271,219.5803,5.0,0,5,21,0
ORD-2024-001160-02,ORD-2024-001160,2024-09-28,Guatemala,Mayorista,Corporativo,1.0,Hogar,Electrodomésticos,Ninja,CasaPlus,Sofía Herrera,Crédito 60 días,Sin promo,Normal,30.0,815.48,0.16,539.97,1.0088,20730.9368,4177.1745,5.0,0,140,7,0
ORD-2024-001160-03,ORD-2024-001160,2024-09-28,Guatemala,Mayorista,Corporativo,1.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,Sofía Herrera,Crédito 60 días,Sin promo,Normal,12.0,120.37,0.15,71.82,1.0088,1238.5784,248.7136,5.0,0,34,7,0
ORD-2024-001160-04,ORD-2024-001160,2024-09-28,Guatemala,Mayorista,Corporativo,1.0,Oficina,Mobiliario,ErgoPro,OficinaTotal,Sofía Herrera,Crédito 60 días,Sin promo,Normal,24.0,1588.38,0.21,1044.84,1.0088,30380.7028,4891.0001,5.0,0,211,5,0
ORD-2025-001161-01,ORD-2025-001161,2025-12-18,Guatemala,Mayorista,Corporativo,4.0,Deportes,Calzado,Nike,SportMax,José Pérez,Transferencia,Bundle,Normal,4.0,920.48,0.15,606.48,0.9955,3115.5487,601.732,17.0,1,10,7,1
ORD-2024-001162-01,ORD-2024-001162,2025-08-16,Guatemala,RETAIL,Gobierno,2.0,Tecnología,Accesorios,Redragon,GlobalTech,,Crédito 30 días,2x1,Express,20.0,456.98,0.12,279.17,1.0129,8146.6007,2363.5292,5.0,1,219,5,0
ORD-2024-001162-02,ORD-2024-001162,2025-08-16, Guatemala ,RETAIL,Gobierno,2.0,Tecnología,Monitores,Dell,TecnoMundo,,Crédito 30 días,2x1,Express,5.0,1476.33,0.25,999.65,1.0129,5607.655,439.039,5.0,1,134,21,0
ORD-2025-001163-01,ORD-2025-001163,2025-01-30,Honduras,online ,Gobierno,5.0,Oficina,Mobiliario,ErgoPro,OficinaTotal,Diego Castillo,PayPal,Sin promo,Normal,24.0,5299.65,0.04,3464.08,0.3118,38072.0072,12044.8671,4.0,1,122,5,0
ORD-2025-001163-02,ORD-2025-001163,2025-01-30,Honduras,online ,Gobierno,5.0,Hogar,Cocina,Tramontina,Distribuciones Norte,Diego Castillo,PayPal,Sin promo,Normal,9.0,1430.87,0.0,831.88,0.3118,4015.3074,1618.6006,4.0,1,247,30,0
ORD-2024-001164-01,ORD-2024-001164,2025-07-24,Guatemala,Web,Minorista,4.0,Alimentos,Despensa,Borges,AgroExport,Carlos Méndez,Tarjeta,Bundle,Normal,1.0,94.54,0.06,54.87,1.0007,88.9298,-28.8226,4.0,0,80,14,0
ORD-2025-001165-02,ORD-2025-001165,2024-12-08,Guatemala,Retail,Corporativo,2.0,Belleza,Skincare,Nivea,BeautyCorp,Diego Castillo,Crédito 30 días,Descuento volumen,Normal,18.0,122.67,0.03,69.95,0.9976,2136.6778,819.9356,,0,248,14,0
ORD-2024-001166-01,ORD-2024-001166,2025-06-15,Guatemala,Online,Minorista,1.0,Belleza, Skincare ,Banana Boat,BeautyCorp,Valeria Ramos,Transferencia,Sin promo,Programado,12.0,152.67,0.08,93.13,0.9877,1664.7454,383.1948,7.0,1,97,14,0
ORD-2025-001167-01,ORD-2025-001167,2024-07-12,Guatemala,Retail,Minorista,,Deportes,Natación,Speedo,SportMax,María García,Transferencia,Cyberweek,Normal,8.0,374.81,0.05,226.83,0.9921,2826.0524,904.0769,1.0,0,60,5,0
ORD-2024-001168-01,ORD-2024-001168,2024-07-23,Honduras,Online,Minorista,,Oficina,Mobiliario,ErgoPro,OficinaTotal,José Pérez,Tarjeta,2x1,Normal,3.0,5238.47,0.15,3409.09,0.3152,4210.4726,917.4175,1.0,0,72,5,0
ORD-2025-001169-01,ORD-2025-001169,2024-04-02,Guatemala,Online,Minorista,2.0,Belleza,Fragancias,Armani,Importadora Sur,José Pérez,Crédito 60 días,Sin promo,Normal,1.0,858.05,0.0,604.62,0.9967,855.2184,174.5022,2.0,0,30,7,0
ORD-2025-001169-02,ORD-2025-001169,2024-04-02,Guatemala,Online,Minorista,2.0,Oficina,Mobiliario,ErgoPro,OficinaTotal,José Pérez,Crédito 60 días,Sin promo,Normal,3.0,1613.11,0.0,1059.14,0.9967,4823.3602,1633.3322,2.0,0,1,21,0
ORD-2025-001169-03,ORD-2025-001169,2024-04-02,Guatemala,Online,Minorista,2.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,José Pérez,Crédito 60 días,Sin promo,Normal,1.0,2916.03,0.1,2001.41,0.9967,2615.7664,567.807,2.0,0,250,30,0
ORD-2025-001169-04,ORD-2025-001169,2024-04-02,Guatemala,Online,Minorista,2.0,Tecnología,Impresoras,HP,TecnoMundo,José Pérez,Crédito 60 días,Sin promo,Normal,4.0,2180.61,0.1,1521.78,0.9967,7824.2904,1640.0061,2.0,0,239,10,0
ORD-2025-001169-05,ORD-2025-001169,2024-04-02,Guatemala,Online,Minorista,2.0,Tecnología,Monitores,Dell,TecnoMundo,José Pérez,Crédito 60 días,Sin promo,Normal,2.0,1435.65,0.0,1013.72,0.9967,2861.8247,807.028,2.0,0,228,30,0
ORD-2024-001170-01,ORD-2024-001170,2024-04-15,Costa Rica,Mayorista,Minorista,1.0,Deportes,Natación,Speedo,SportMax,María García,Tarjeta,Sin promo,Normal,18.0,24569.36,0.0,14816.99,0.0151,6677.952,2559.8554,6.0,0,175,30,1
ORD-2025-001171-01,ORD-2025-001171,2025-03-17,Guatemala,Mayorista,Premium,1.0,Belleza,Skincare,Nivea,BeautyCorp,Diego Castillo,Tarjeta,Descuento volumen,Normal,25.0,118.92,0.23,69.94,1.0105,2313.2467,435.7579,6.0,1,243,10,0
ORD-2024-001172-01,ORD-2024-001172,2024-09-23,Guatemala,Corporativo,Minorista,,Oficina,Archivo,MetalWorks,Distribuciones Norte,José Pérez,Crédito 30 días,Sin promo,Normal,16.0,958.62,0.05,642.1,1.0116,14740.0479,4281.4088,-4.0,0,223,5,0
ORD-2025-001173-01,ORD-2025-001173,2024-11-01,Guatemala,Mayorista,Minorista,2.0,Alimentos,Bebidas,Antigua Beans,AgroExport,Ana López,Crédito 60 días,Sin promo,Express,20.0,133.43,0.16,81.79,0.9919,2223.4668,426.3424,-1.0,0,232,5,0
ORD-2024-001174-02,ORD-2024-001174,2024-09-19,Guatemala, retail,Minorista,1.0,Belleza,Cuidado personal,Rexona,Distribuciones Norte,Valeria Ramos,Tarjeta,Lanzamiento,Normal,3.0,76.37,0.23,44.93,1.0066,177.579,-42.051,14.0,1,156,10,0
ORD-2024-001174-03,ORD-2024-001174,2024-09-19,Guatemala, retail,Minorista,1.0,Tecnología,Laptops,Lenovo,TecnoMundo,Valeria Ramos,Tarjeta,Lanzamiento,Normal,7.0,5805.79,0.13,4375.21,1.0066,35590.619,4649.6677,14.0,1,229,10,0
ORD-2024-001174-04,ORD-2024-001174,2024-09-19,Guatemala, retail,Minorista,1.0,Tecnología,Impresoras,HP,TecnoMundo,,Tarjeta,Lanzamiento,Normal,3.0,2272.67,0.23,1509.99,1.0066,5284.5168,654.9218,14.0,1,46,10,0
ORD-2025-001175-01,ORD-2025-001175,2024-04-14,Honduras, wholesale ,Mayorista,,Belleza,Skincare,Nivea,BeautyCorp,Carlos Méndez,PayPal,Descuento volumen,Express,6.0,382.47,0.18,228.85,0.3169,596.3273,69.3702,,0,112,21,0
ORD-2025-001175-02,ORD-2025-001175,2024-04-14,Honduras, wholesale ,Mayorista,,Hogar,Electrodomésticos,Ninja,CasaPlus,Carlos Méndez,PayPal,Descuento volumen,Express,4.0,2617.28,0.28,1765.72,0.3169,2388.7182,31.9899,,0,107,3,0
ORD-2024-001176-01,ORD-2024-001176,2024-03-27,Honduras,Web,Minorista,1.0,Alimentos,Snacks,Lindt,Importadora Sur,Valeria Ramos,Tarjeta,Sin promo,Express,1.0,459.58,0.2,271.85,0.3168,116.476,-28.1749,10.0,1,190,10,0
ORD-2025-001177-01,ORD-2025-001177,2025-07-06,Guatemala,Ecommerce,Corporativo,,Oficina,Mobiliario,ErgoPro,OficinaTotal,,Tarjeta,Cyberweek,Normal,9.0,1641.26,0.18,1055.75,1.0027,12145.2025,2581.0288,15.0,1,120,10,0
ORD-2025-001177-02,ORD-2025-001177,2025-07-06,Guatemala,Ecommerce,Mayorista,1.0,Alimentos,Bebidas,Monster,AgroExport,,Tarjeta,Cyberweek,Normal,8.0,211.59,0.03,125.03,1.0027,1646.3716,585.5451,15.0,1,31,5,0
ORD-2025-001177-03,ORD-2025-001177,2025-07-06,Guatemala,Ecommerce,Mayorista,1.0,Belleza,Cuidado personal,Rexona,Distribuciones Norte,,Tarjeta,Cyberweek,Normal,12.0,72.52,0.08,45.58,1.0027,802.7825,194.1837,15.0,1,131,30,0
ORD-2024-001178-01,ORD-2024-001178,2024-01-10,Guatemala,distribuidor,Minorista,2.0,Deportes,FITNESS,FitPro,SportMax,Carlos Méndez,Efectivo,Lanzamiento,Normal,35.0,1335.23,0.23,847.11,0.992,35696.5729,6130.4891,11.0,1,119,7,0
ORD-2025-001179-01,ORD-2025-001179,2025-08-12,Honduras,Tienda física,Mayorista,,Alimentos,Despensa,Kellogg's,Distribuciones Norte,,Transferencia,Sin promo,Normal,20.0,246.32,0.06,151.16,0.3138,1453.1501,414.2116,5.0,0,160,30,0
ORD-2024-001180-01,ORD-2024-001180,2024-05-11,Guatemala,Tienda física,Corporativo,2.0,oficina,Herramientas,OfficeLab,OficinaTotal,Luis Torres,Transferencia,Sin promo,Normal,6.0,534.5,0.03,315.09,1.0024,3118.2559,1123.4799,7.0,0,223,7,0
ORD-2024-001180-02,ORD-2024-001180,2024-05-11,Guatemala,Tienda física,Corporativo,2.0,Tecnología,Impresoras,HP,TecnoMundo,Luis Torres,Transferencia,Sin promo,Normal,20.0,2216.48,0.09,1537.24,1.0024,40436.7518,9531.1059,7.0,0,74,5,0
ORD-2024-001180-03,ORD-2024-001180,2024-05-11,Guatemala,Tienda física,Corporativo,2.0,Belleza,Fragancias,Armani,Importadora Sur,Luis Torres,Transferencia,Sin promo,Normal,16.0,825.15,0.15,590.15,1.0024,11248.9729,1738.0513,7.0,0,74,5,0
ORD-2025-001181-01,ORD-2025-001181,2025-05-01,Honduras,RETAIL,Corporativo,,Alimentos,Bebidas,Antigua Beans,AgroExport,Luis Torres,PayPal,Cyberweek,Express,3.0,445.26,0.05,262.43,0.3139,398.3363,35.8602,9.0,1,104,14,0
ORD-2025-001181-02,ORD-2025-001181,2025-05-01,Honduras,RETAIL,Corporativo,,Belleza,Cuidado personal,Rexona,Distribuciones Norte,Luis Torres,PayPal,Cyberweek,Express,6.0,229.06,0.13,143.91,0.3139,375.3281,47.8802,9.0,1,46,30,0
ORD-2024-001182-01,ORD-2024-001182,2025-12-08,El Salvador,Online,Corporativo,,Oficina,Mobiliario,FlexDesk,OficinaTotal,,PayPal,Sin promo,Normal,10.0,369.96,0.05,249.46,7.816,27470.2699,7847.3422,4.0,0,234,5,0
ORD-2024-001182-02,ORD-2024-001182,2025-12-08,El Salvador,Online,Corporativo,,Alimentos,Despensa,Kellogg's,Distribuciones Norte,,PayPal,Sin promo,Normal,15.0,9.96,0.0,5.88,7.816,1167.7104,318.1894,4.0,0,168,3,0
ORD-2025-001183-01,ORD-2025-001183,2025-01-06,El Salvador,Online,Mayorista,3.0,Hogar,CLIMATIZACIÓN,Xiaomi,GlobalTech,Valeria Ramos,Efectivo,Sin promo,Normal,12.0,161.29,0.03,111.09,7.8172,14676.1332,4142.2217,5.0,0,99,5,0
ORD-2025-001183-02,ORD-2025-001183,2025-01-06,El Salvador,Online,Mayorista,3.0,Oficina,Papelería,OfficeLab,Distribuciones Norte,Valeria Ramos,Efectivo,Sin promo,Normal,10.0,20.61,0.0,12.35,7.8172,1611.1249,570.4211,5.0,0,24,30,0
ORD-2024-001184-01,ORD-2024-001184,2024-02-22,Guatemala, retail,Mayorista,2.0,Tecnología,Monitores,Dell,TecnoMundo,,PayPal,Lanzamiento,Normal,16.0,1429.38,0.08,1009.19,1.0,21040.4736,4794.3136,3.0,1,90,5,0
ORD-2025-001185-01,ORD-2025-001185,2025-11-19,Guatemala,E-commerce,Minorista,1.0,Alimentos,Snacks,Lindt,Importadora Sur,,Efectivo,Bundle,Express,5.0,148.94,0.08,85.86,0.9971,683.1371,232.2186,0.0,0,142,10,0
ORD-2025-001185-03,ORD-2025-001185,2025-11-19,Guatemala,E-commerce,Minorista,1.0,Deportes,Wearables,Garmin,SportMax,,Efectivo,Bundle,Express,4.0,3093.55,0.11,2181.97,0.9971,10981.1002,2250.7917,0.0,0,106,30,0
ORD-2025-001185-04,ORD-2025-001185,2025-11-19,Guatemala,E-commerce,Minorista,1.0,Hogar,Limpieza,Samsung,CasaPlus,,Efectivo,Bundle,Express,1.0,1797.42,0.17,1208.14,0.9971,1487.5322,214.2255,0.0,0,219,10,0
